label,timestamp,rgb_source_topic,calibration_used,median_filter_applied,openpose_conf_threshold,num_2d_peaks_detected_raw,num_2d_peaks_above_conf,num_3d_points_initial,num_3d_points_final,x0_rel,y0_rel,z0_rel,x1_rel,y1_rel,z1_rel,x2_rel,y2_rel,z2_rel,x3_rel,y3_rel,z3_rel,x4_rel,y4_rel,z4_rel,x5_rel,y5_rel,z5_rel,x6_rel,y6_rel,z6_rel,x7_rel,y7_rel,z7_rel,x8_rel,y8_rel,z8_rel,x9_rel,y9_rel,z9_rel,x10_rel,y10_rel,z10_rel,x11_rel,y11_rel,z11_rel,x12_rel,y12_rel,z12_rel,x13_rel,y13_rel,z13_rel,x14_rel,y14_rel,z14_rel,x15_rel,y15_rel,z15_rel,x16_rel,y16_rel,z16_rel,x17_rel,y17_rel,z17_rel,x18_rel,y18_rel,z18_rel,x19_rel,y19_rel,z19_rel,x20_rel,y20_rel,z20_rel
wide,2025-05-20T20:13:39.335097,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.032873,0.015167,-0.027000,0.070149,0.037232,-0.044000,0.096120,0.055101,0.002000,0.105432,0.079011,-0.022000,0.069497,0.055250,-0.062000,0.089910,0.088767,-0.075000,0.101420,0.105150,-0.077000,0.109542,0.113355,-0.073000,0.048543,0.065600,-0.070000,0.066295,0.098724,-0.090000,0.077562,0.118038,-0.090000,0.082256,0.122927,-0.087000,0.026478,0.070297,-0.064000,0.035914,0.101952,-0.092000,0.042891,0.124301,-0.098000,,,,0.001103,0.071331,-0.048000,-0.001726,0.100160,-0.064000,-0.005044,0.120069,-0.064000,-0.001033,0.136906,-0.057000
wide,2025-05-20T20:13:45.287186,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,0.035564,0.014642,-0.022000,0.076071,0.035043,-0.039000,0.102681,0.052852,0.005000,0.111609,0.072740,-0.003000,0.073610,0.054911,-0.059000,0.095419,0.086695,-0.070000,0.103634,0.104720,-0.072000,,,,0.055970,0.066945,-0.068000,0.073311,0.099946,-0.087000,0.082760,0.122516,-0.082000,0.090615,0.140596,-0.074000,0.032323,0.073239,-0.061000,0.041197,0.103157,-0.087000,0.051283,0.128694,-0.093000,,,,0.009733,0.077905,-0.052000,0.004437,0.103043,-0.063000,0.001134,0.119557,-0.063000,0.002400,0.134514,-0.060000
wide,2025-05-20T20:13:49.754925,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.032950,0.013434,-0.026000,0.068074,0.029240,-0.026000,0.088634,0.049114,-0.006000,0.106537,0.061394,0.000000,0.071697,0.056074,-0.066000,0.092167,0.088254,-0.079000,0.102098,0.106462,-0.079000,0.107037,0.118106,-0.075000,0.053826,0.066557,-0.075000,0.071377,0.103194,-0.094000,0.080989,0.124429,-0.090000,0.087319,0.142706,-0.083000,0.028210,0.072949,-0.068000,0.038844,0.106448,-0.094000,0.047286,0.129110,-0.098000,,,,0.006786,0.075934,-0.057000,0.003067,0.104796,-0.068000,0.001644,0.123194,-0.070000,0.006177,0.140074,-0.066000
wide,2025-05-20T20:14:00.567553,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,-0.097125,0.071727,-0.171000,-0.076851,0.087413,-0.190000,-0.066968,0.102621,-0.206000,-0.065028,0.121835,-0.209000,-0.133236,0.085284,-0.200000,-0.144043,0.118591,-0.235000,-0.139662,0.142454,-0.243000,-0.132751,0.161875,-0.235000,-0.154670,0.093078,-0.200000,-0.168702,0.127281,-0.215000,-0.165967,0.155388,-0.223000,-0.159964,0.176017,-0.226000,-0.161176,0.095207,-0.193000,-0.178982,0.125698,-0.209000,-0.182845,0.152738,-0.209000,-0.186345,0.173672,-0.212000,-0.167662,0.099308,-0.187000,-0.185070,0.122830,-0.190000,-0.189745,0.141792,-0.200000,-0.190945,0.160735,-0.206000
wide,2025-05-20T20:14:08.046706,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,-0.017014,0.021719,-0.025000,-0.067600,0.070933,-0.180000,-0.061677,0.088330,-0.193000,-0.059737,0.105653,-0.196000,-0.129477,0.072833,-0.193000,-0.138752,0.106570,-0.222000,-0.132505,0.130524,-0.230000,-0.127113,0.147567,-0.227000,-0.149646,0.076785,-0.184000,-0.163204,0.113021,-0.204000,-0.158771,0.143229,-0.210000,-0.151152,0.162276,-0.210000,-0.158136,0.078812,-0.177000,-0.177467,0.110171,-0.180000,-0.180557,0.139113,-0.187000,-0.179486,0.161665,-0.196000,-0.162971,0.082876,-0.168000,-0.180131,0.108444,-0.174000,-0.184823,0.129550,-0.184000,-0.182506,0.144959,-0.187000
wide,2025-05-20T20:14:18.013396,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,0.027631,0.016123,-0.019000,0.054874,0.031743,-0.022000,0.067886,0.050943,-0.034000,0.069540,0.073818,-0.039000,0.006529,0.035271,-0.065000,0.006743,0.060524,-0.090000,0.010414,0.085557,-0.097000,0.014021,0.104019,-0.092000,-0.019992,0.035366,-0.054000,-0.024181,0.067800,-0.090000,-0.022284,0.096758,-0.092000,-0.016905,0.120552,-0.090000,-0.039520,0.039290,-0.042000,-0.050797,0.068529,-0.073000,-0.051675,0.093475,-0.087000,-0.049850,0.115372,-0.087000,-0.053840,0.043337,-0.028000,,,,,,,,,
wide,2025-05-20T20:14:22.042542,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.030510,0.015387,-0.012000,0.059279,0.030628,-0.003000,0.075950,0.047573,-0.012000,0.075602,0.066227,-0.018000,0.013642,0.031981,-0.048000,0.015555,0.058083,-0.079000,0.020852,0.082803,-0.079000,0.022656,0.099372,-0.071000,-0.011999,0.033849,-0.045000,-0.016599,0.063847,-0.069000,-0.012863,0.092017,-0.074000,-0.005839,0.113620,-0.071000,-0.035159,0.036035,-0.023000,-0.044093,0.066166,-0.058000,-0.043370,0.088833,-0.069000,-0.038016,0.108466,-0.069000,-0.051111,0.040060,-0.009000,-0.063908,0.064479,-0.015000,-0.065795,0.083355,-0.015000,-0.060759,0.097268,-0.053000
wide,2025-05-20T20:14:26.092172,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.028754,0.013608,-0.012000,0.057320,0.026844,-0.006000,0.072172,0.043858,-0.015000,0.072784,0.067284,-0.043500,0.010601,0.032430,-0.051000,0.012872,0.057158,-0.076000,0.016458,0.080024,-0.079000,0.021712,0.098048,-0.074000,-0.015006,0.036088,-0.048000,-0.017242,0.066015,-0.076000,-0.013792,0.092722,-0.074000,-0.006809,0.114296,-0.071000,-0.036160,0.038050,-0.032000,-0.045236,0.066718,-0.058000,-0.044367,0.089490,-0.069000,-0.038866,0.108953,-0.071000,-0.052659,0.043901,-0.012000,-0.064019,0.066621,-0.012000,-0.067217,0.083335,-0.018000,-0.062161,0.097915,-0.051000
wide,2025-05-20T20:14:29.099362,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.025143,0.017581,-0.014000,0.051801,0.034755,-0.017000,0.062861,0.049796,-0.026000,0.064406,0.070217,-0.034000,0.001292,0.036300,-0.059000,0.001862,0.062706,-0.085000,0.007301,0.087112,-0.092000,0.012524,0.103455,-0.086000,-0.024643,0.036369,-0.051000,-0.030373,0.066461,-0.080000,-0.022991,0.096435,-0.085000,-0.014232,0.119808,-0.082000,-0.044328,0.038408,-0.032000,-0.054628,0.070612,-0.067000,-0.053818,0.095231,-0.077000,-0.046436,0.116434,-0.080000,-0.058432,0.044230,-0.020000,-0.071726,0.068918,-0.020000,-0.074935,0.087549,-0.026000,-0.071698,0.101991,-0.059000
wide,2025-05-20T20:14:32.110191,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.026727,0.017546,-0.021000,0.056957,0.032561,-0.015000,0.068003,0.047565,-0.021000,0.073212,0.069767,-0.029000,0.008465,0.034331,-0.056000,0.010559,0.057220,-0.079000,0.015903,0.081560,-0.086000,0.021155,0.099450,-0.081000,-0.017196,0.036179,-0.048000,-0.019458,0.066049,-0.079000,-0.014083,0.094165,-0.081000,-0.007192,0.115760,-0.076000,-0.036104,0.041769,-0.037000,-0.048838,0.070194,-0.064000,-0.046310,0.094638,-0.074000,-0.039078,0.113989,-0.076000,-0.052525,0.049550,-0.015000,-0.065738,0.072201,-0.015000,-0.067354,0.089015,-0.018000,-0.062107,0.103093,-0.056000
wide,2025-05-20T20:14:49.578241,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.029193,0.011161,-0.011000,0.055090,0.020102,0.005000,0.076706,0.038403,-0.003000,0.079860,0.061828,-0.011000,0.014917,0.029170,-0.041000,0.018485,0.056475,-0.063000,0.023610,0.080302,-0.065000,0.028748,0.097527,-0.063000,-0.009950,0.030970,-0.031000,-0.012490,0.063522,-0.058000,-0.005550,0.092615,-0.060000,0.002990,0.115122,-0.058000,-0.032218,0.034668,-0.013000,-0.039078,0.064013,-0.046000,-0.038618,0.091399,-0.053000,-0.031526,0.111870,-0.056000,-0.047735,0.038465,0.002000,-0.058327,0.062125,-0.003000,-0.061976,0.080372,-0.003000,,,
wide,2025-05-20T20:14:53.101006,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.029395,0.013313,-0.021000,0.059710,0.028099,0.000000,0.079254,0.043862,0.003000,0.081496,0.067810,-0.055000,0.025547,0.032827,-0.044000,0.033246,0.061143,-0.068000,0.037992,0.083790,-0.072000,0.043084,0.100284,-0.066000,0.003806,0.036171,-0.044000,0.003979,0.067625,-0.070000,0.010469,0.096743,-0.072000,0.015366,0.116589,-0.066000,-0.016647,0.039256,-0.031000,-0.025642,0.067749,-0.060000,-0.025314,0.093676,-0.068000,-0.017244,0.114958,-0.066000,-0.036173,0.042375,-0.014000,-0.047961,0.064816,-0.019000,-0.051063,0.083589,-0.024000,-0.047833,0.102555,-0.021000
wide,2025-05-20T20:15:00.339600,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.028230,0.011716,-0.026000,0.059661,0.027470,-0.008000,0.080913,0.041932,-0.013000,0.082313,0.067110,-0.071000,0.023780,0.034923,-0.053000,0.031113,0.063399,-0.083000,0.039604,0.086895,-0.080000,0.046533,0.103912,-0.076000,-0.000333,0.040097,-0.050000,0.002832,0.075270,-0.078000,0.012736,0.099927,-0.085000,0.021270,0.120528,-0.078000,-0.019530,0.043613,-0.038000,-0.025860,0.075639,-0.069000,-0.022347,0.100552,-0.076000,-0.012253,0.120528,-0.078000,-0.037620,0.050833,-0.021000,-0.046330,0.073850,-0.026000,-0.049647,0.094852,-0.031000,-0.044350,0.112510,-0.031000
wide,2025-05-20T20:15:29.835951,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.021578,0.017407,-0.011000,0.039420,0.036003,-0.017000,0.057130,0.052531,-0.022000,0.058788,0.076302,-0.059000,0.001282,0.045122,-0.062000,0.003849,0.076462,-0.083000,0.012053,0.098385,-0.088000,0.017511,0.113786,-0.081000,-0.022948,0.051955,-0.059000,-0.023245,0.084929,-0.083000,-0.016511,0.113645,-0.085000,-0.006249,0.134151,-0.081000,-0.042197,0.053254,-0.045000,-0.052311,0.086689,-0.069000,-0.048726,0.113891,-0.078000,-0.041889,0.134151,-0.081000,-0.058474,0.056371,-0.030000,-0.069351,0.081489,-0.027000,-0.076328,0.102979,-0.032000,-0.070956,0.120884,-0.032000
wide,2025-05-20T20:15:41.904137,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,-0.024692,0.022978,-0.025000,-0.153193,0.109300,-0.181000,-0.151956,0.136710,-0.194000,-0.155842,0.160025,-0.194000,-0.212176,0.103748,-0.197000,-0.235062,0.134622,-0.211000,-0.238883,0.155637,-0.211000,-0.238971,0.172971,-0.208000,-0.233866,0.099462,-0.181000,-0.256730,0.130868,-0.197000,-0.262699,0.158082,-0.194000,-0.263013,0.177813,-0.188000,-0.242019,0.095261,-0.172000,-0.267990,0.119058,-0.169000,-0.278139,0.142992,-0.166000,-0.286124,0.162954,-0.166000,-0.246447,0.094877,-0.159000,-0.268158,0.109057,-0.166000,-0.279932,0.127020,-0.169000,-0.284128,0.142992,-0.166000
wide,2025-05-20T20:15:53.026877,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.011089,0.024443,-0.013000,0.020261,0.048303,-0.022000,0.024703,0.073514,-0.038000,0.018614,0.096677,-0.041000,-0.033689,0.036626,-0.041000,-0.055326,0.065223,-0.064000,-0.062879,0.088071,-0.061000,-0.064764,0.103438,-0.058000,-0.054869,0.034594,-0.032000,-0.080149,0.063691,-0.044000,-0.087929,0.090866,-0.041000,-0.089866,0.112174,-0.041000,-0.064564,0.030457,-0.016000,-0.092285,0.056228,-0.019000,-0.104159,0.077997,-0.019000,-0.113926,0.095663,-0.022000,-0.072520,0.030371,-0.010000,-0.094335,0.046335,-0.016000,-0.106138,0.066123,-0.019000,-0.113926,0.083823,-0.022000
wide,2025-05-20T20:15:56.562141,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.006532,0.028391,-0.019000,0.010938,0.053849,-0.037000,0.011698,0.080395,-0.051000,0.005555,0.104717,-0.057000,-0.046995,0.042529,-0.051000,-0.071590,0.074353,-0.071000,-0.077155,0.096616,-0.071000,-0.077195,0.113662,-0.065000,-0.067782,0.038489,-0.037000,-0.094329,0.070929,-0.051000,-0.100009,0.099329,-0.051000,-0.100141,0.120442,-0.046500,-0.075533,0.036269,-0.022000,-0.102813,0.061600,-0.022000,-0.116050,0.084734,-0.031000,-0.123776,0.104049,-0.031000,-0.081452,0.036129,-0.015000,-0.104862,0.051843,-0.019000,-0.116185,0.071257,-0.028000,-0.120059,0.086754,-0.028000
wide,2025-05-20T20:15:59.810495,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.008852,0.022281,-0.015000,0.013710,0.045861,-0.028000,0.016673,0.074635,-0.039000,0.012130,0.097192,-0.048000,-0.042729,0.034395,-0.039000,-0.067617,0.068427,-0.062000,-0.071362,0.090895,-0.062000,-0.071400,0.108227,-0.054000,-0.061838,0.032301,-0.028000,-0.088717,0.065054,-0.039000,-0.094466,0.093797,-0.039000,-0.094466,0.114875,-0.039000,-0.071643,0.029911,-0.003000,-0.096972,0.057561,-0.019000,-0.108862,0.081138,-0.015000,-0.114561,0.100555,-0.019000,-0.075612,0.029911,-0.003000,-0.099147,0.047783,-0.012000,-0.112607,0.067332,-0.019000,-0.114561,0.088830,-0.019000
wide,2025-05-20T20:16:09.796143,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.004517,0.025489,-0.021000,0.014191,0.050031,-0.027000,0.019019,0.078152,-0.040000,0.012990,0.104276,-0.040000,-0.035845,0.038098,-0.053000,-0.058320,0.067417,-0.078000,-0.064071,0.088843,-0.075000,-0.065833,0.104929,-0.065000,-0.055333,0.033943,-0.040000,-0.079524,0.063857,-0.056000,-0.089419,0.091564,-0.056000,-0.093429,0.113705,-0.050000,-0.065037,0.029580,-0.021000,-0.089481,0.056028,-0.043000,-0.101552,0.080162,-0.040000,-0.115708,0.094357,-0.037000,-0.075266,0.031626,-0.021000,-0.097645,0.048001,-0.031000,-0.111754,0.066192,-0.034000,-0.117911,0.086508,-0.031000
wide,2025-05-20T20:16:20.002835,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,-0.115370,0.098141,-0.168000,-0.110591,0.122342,-0.181000,-0.105860,0.149889,-0.193000,-0.111746,0.169508,-0.193000,-0.159033,0.106814,-0.197000,-0.185030,0.135975,-0.220000,-0.190822,0.158812,-0.223000,-0.192645,0.176165,-0.218500,-0.178262,0.102649,-0.187000,-0.207925,0.134117,-0.209000,-0.215650,0.161157,-0.209000,-0.219565,0.184660,-0.203000,-0.187931,0.100427,-0.178000,-0.219728,0.124341,-0.184000,-0.231602,0.148090,-0.184000,-0.241453,0.167824,-0.185500,-0.199770,0.102160,-0.168000,-0.223760,0.118341,-0.178000,-0.237539,0.138194,-0.184000,-0.245455,0.156006,-0.184000
wide,2025-05-20T20:17:08.220362,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.013555,0.020441,-0.009000,0.026317,0.050452,-0.025000,0.031390,0.073875,-0.035000,0.031135,0.097181,-0.038000,-0.025728,0.042678,-0.050000,-0.043307,0.072975,-0.070000,-0.047082,0.095627,-0.070000,-0.047056,0.112812,-0.067000,-0.048756,0.040672,-0.038000,-0.069948,0.071445,-0.055000,-0.073780,0.102104,-0.055000,-0.073816,0.123332,-0.053000,-0.060510,0.036639,-0.025000,-0.084024,0.064169,-0.031000,-0.099419,0.087438,-0.038000,-0.101099,0.108512,-0.044000,-0.068440,0.036608,-0.022000,-0.087948,0.054359,-0.031000,-0.101368,0.073798,-0.038000,-0.105410,0.089510,-0.035000
wide,2025-05-20T20:17:11.412330,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,-0.132628,0.114967,-0.191000,-0.123640,0.138857,-0.204000,-0.118894,0.164060,-0.219000,-0.120957,0.187037,-0.221000,-0.178486,0.131539,-0.224000,-0.195614,0.161953,-0.247000,-0.199348,0.188087,-0.247000,-0.197495,0.203166,-0.244000,-0.199554,0.129423,-0.216000,-0.220268,0.162047,-0.233000,-0.223960,0.190341,-0.236000,-0.222161,0.211273,-0.233000,-0.209280,0.127331,-0.210000,-0.232409,0.154454,-0.213000,-0.242066,0.179563,-0.213000,-0.249398,0.200495,-0.220000,-0.217481,0.126807,-0.191000,-0.238337,0.144766,-0.210000,-0.247697,0.167937,-0.216000,-0.249623,0.187194,-0.216000
wide,2025-05-20T20:17:15.833516,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.011810,0.022095,-0.020000,0.015182,0.043329,-0.037000,0.026489,0.073919,-0.053000,0.030076,0.103810,-0.060000,-0.035638,0.037733,-0.050000,-0.053084,0.074057,-0.082000,-0.054901,0.101206,-0.088000,-0.051135,0.116926,-0.082000,-0.053984,0.035191,-0.037000,-0.079131,0.073981,-0.066000,-0.082944,0.105569,-0.069000,-0.077088,0.129321,-0.067500,-0.062480,0.034659,-0.024000,-0.088200,0.067813,-0.044000,-0.099943,0.094000,-0.050000,-0.103759,0.115999,-0.053000,-0.066724,0.036562,-0.020000,-0.086330,0.057649,-0.041000,-0.098305,0.077918,-0.044000,-0.097933,0.091990,-0.050000
wide,2025-05-20T20:17:23.005033,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,-0.010369,0.012576,-0.017000,-0.079974,0.060986,-0.179000,-0.074140,0.082824,-0.197000,-0.076149,0.110057,-0.204000,-0.139209,0.051290,-0.191000,-0.158432,0.090286,-0.224000,-0.158432,0.115122,-0.224000,-0.154826,0.132485,-0.221000,-0.157611,0.053067,-0.182000,-0.181371,0.090571,-0.204000,-0.184969,0.119671,-0.207000,-0.181083,0.141043,-0.207000,-0.165810,0.054997,-0.179000,-0.193757,0.084940,-0.179000,-0.201402,0.110790,-0.182000,-0.204680,0.130381,-0.188000,-0.168130,0.056921,-0.175000,-0.188169,0.078963,-0.175000,-0.201402,0.098848,-0.182000,-0.199411,0.110790,-0.182000
wide,2025-05-20T20:17:45.485750,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,0.018049,0.016311,-0.013000,0.036357,0.034620,-0.013000,0.049921,0.056492,-0.023000,0.055747,0.082465,-0.026000,-0.006777,0.027827,-0.042000,-0.014913,0.061532,-0.075000,-0.013023,0.088105,-0.078000,-0.011081,0.107521,-0.075000,-0.030551,0.029883,-0.039000,-0.043897,0.064109,-0.064000,-0.043831,0.090969,-0.067000,-0.038037,0.116077,-0.067000,-0.046810,0.030294,-0.023000,-0.067993,0.059329,-0.045000,-0.073409,0.086146,-0.055000,-0.073257,0.107337,-0.058000,-0.055280,0.032669,-0.010000,,,,,,,-0.088492,0.093915,-0.033000
wide,2025-05-20T20:17:50.184542,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,0.018026,0.016090,-0.009000,0.033923,0.034022,-0.013000,0.053256,0.053447,-0.025000,0.056866,0.078683,-0.031000,-0.005825,0.033070,-0.050000,-0.009453,0.058669,-0.076000,-0.009436,0.084777,-0.078000,-0.007564,0.101629,-0.078000,-0.031213,0.031430,-0.038000,-0.041717,0.062927,-0.067000,-0.039707,0.091072,-0.070000,-0.034044,0.115611,-0.070000,-0.049497,0.033790,-0.022000,-0.065522,0.061956,-0.050000,-0.068630,0.086121,-0.061000,-0.066528,0.106773,-0.064000,,,,,,,-0.081856,0.081930,-0.013000,-0.083825,0.095733,-0.038000pinch,2025-05-21T19:26:40.487104,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.010936,0.018919,-0.017000,-0.031931,0.035524,-0.032000,-0.056627,0.059133,-0.042000,-0.086347,0.079280,-0.084000,-0.074356,0.000863,-0.026000,-0.095833,0.029073,-0.035000,-0.097514,0.052181,-0.038000,,,,-0.079587,-0.003613,-0.014000,-0.116551,0.014378,-0.025000,-0.143060,0.029281,-0.037000,,,,-0.079587,-0.003613,-0.014000,-0.117917,0.013012,-0.025000,-0.141596,0.024979,-0.034500,,,,-0.079274,0.000295,-0.022000,-0.108074,0.012638,-0.022000,-0.127748,0.020302,-0.029000,-0.136065,0.024705,-0.032000
pinch,2025-05-21T19:27:02.852383,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,-0.020654,0.012588,-0.015000,-0.050887,0.021700,-0.029000,-0.076574,0.031203,-0.035000,-0.099486,0.041543,-0.052000,-0.070831,-0.022997,-0.019000,-0.096077,-0.007340,-0.013000,,,,-0.138446,0.018156,-0.024000,-0.073363,-0.030054,-0.013000,-0.109539,-0.017211,-0.008000,-0.133954,0.004187,-0.020000,,,,-0.073205,-0.031921,-0.011000,-0.108015,-0.017211,-0.008000,-0.129443,0.001049,-0.019000,-0.145912,0.015170,-0.024000,-0.070666,-0.027850,-0.017000,-0.094668,-0.007049,-0.015000,-0.104181,0.010939,-0.026000,-0.120346,0.011077,-0.015000
pinch,2025-05-21T19:27:06.254561,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.183430,0.126294,-0.097000,-0.216915,0.129517,-0.121000,-0.250372,0.129393,-0.131000,-0.269806,0.128893,-0.138000,-0.230972,0.074409,-0.113000,-0.262972,0.083460,-0.121000,-0.268968,0.094040,-0.122000,-0.271814,0.118953,-0.149000,-0.233974,0.071407,-0.113000,-0.271352,0.072293,-0.110000,-0.297225,0.088855,-0.126000,,,,-0.241826,0.072233,-0.117000,-0.279003,0.071407,-0.113000,-0.298730,0.089230,-0.128000,,,,-0.244978,0.075626,-0.119000,-0.275958,0.077211,-0.112000,-0.295749,0.085903,-0.126000,,,
pinch,2025-05-21T19:27:13.821044,/camera/rgb/image_rect_color,False,True,-1.0,21,21,17,17,0.000000,0.000000,0.000000,-0.043702,0.047951,-0.029000,-0.233316,0.135423,-0.120000,-0.257997,0.145306,-0.127000,-0.277994,0.156928,-0.138000,-0.254845,0.090401,-0.105000,-0.282875,0.110142,-0.113000,,,,-0.282766,0.151914,-0.146000,-0.257923,0.088862,-0.105000,-0.302442,0.093785,-0.098000,-0.322469,0.118210,-0.116000,,,,-0.259462,0.090401,-0.105000,-0.300890,0.095337,-0.098000,-0.317917,0.113500,-0.115000,,,,-0.256677,0.097254,-0.109000,-0.284399,0.110142,-0.113000,-0.311799,0.109188,-0.107000,,,
pinch,2025-05-21T19:27:23.112291,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,-0.179211,0.103333,-0.092000,-0.200420,0.121965,-0.107000,-0.210340,0.152993,-0.119000,-0.219667,0.178493,-0.126000,-0.249467,0.114587,-0.084000,-0.255508,0.144740,-0.075000,-0.249824,0.160483,-0.099000,-0.239531,0.170114,-0.108000,-0.254107,0.120773,-0.084000,-0.277338,0.156127,-0.081000,-0.283330,0.181479,-0.093000,,,,-0.252680,0.126082,-0.090000,-0.277338,0.159231,-0.081000,-0.280286,0.181436,-0.092000,-0.280143,0.200013,-0.102000,-0.248126,0.129368,-0.092000,-0.253980,0.144913,-0.077000,-0.246843,0.157593,-0.101000,-0.240997,0.170056,-0.107000
pinch,2025-05-21T19:29:03.600963,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.001459,0.020322,-0.010000,-0.011569,0.057306,-0.021000,-0.020811,0.090126,-0.020000,-0.024226,0.116439,-0.031000,-0.062722,0.041642,-0.022000,-0.059997,0.081064,-0.023000,-0.052046,0.105977,-0.024000,-0.037854,0.116449,-0.021000,-0.070984,0.042710,-0.007000,-0.097917,0.081986,-0.015000,,,,-0.111042,0.128512,-0.008000,-0.070984,0.044050,-0.007000,-0.096743,0.080610,-0.014000,-0.102898,0.103233,-0.017000,-0.034970,0.099458,-0.025000,-0.062514,0.048400,-0.024000,-0.058589,0.081114,-0.024000,-0.050737,0.100743,-0.024000,-0.036277,0.096845,-0.025000
pinch,2025-05-21T19:29:07.010910,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,0.001570,0.023712,-0.014000,-0.010202,0.058093,-0.024000,-0.019558,0.092450,-0.022000,-0.024345,0.117627,-0.032000,-0.062939,0.043735,-0.026000,-0.057659,0.084655,-0.026000,-0.100249,0.106985,-0.015500,,,,-0.065579,0.045055,-0.026000,-0.095116,0.081455,-0.014000,-0.101509,0.108330,-0.016000,-0.039252,0.112372,-0.025000,-0.062939,0.046375,-0.026000,,,,-0.049562,0.099219,-0.028000,-0.036539,0.105775,-0.026000,-0.054827,0.049204,-0.028000,-0.055019,0.078055,-0.026000,-0.041665,0.095270,-0.028000,-0.037859,0.099175,-0.026000
pinch,2025-05-21T19:29:48.373223,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,-0.011973,0.013859,-0.022000,-0.032466,0.028342,-0.041000,-0.056601,0.047807,-0.055000,-0.075380,0.069904,-0.101000,-0.077047,-0.001523,-0.035000,-0.098887,0.021117,-0.031000,-0.126630,0.036451,-0.046000,-0.138027,0.055097,-0.052000,-0.080125,-0.001523,-0.035000,-0.115711,0.019797,-0.033000,-0.130493,0.041537,-0.052000,-0.145245,0.059026,-0.043000,-0.078391,0.003631,-0.039000,-0.111083,0.021340,-0.033000,,,,-0.127611,0.074221,-0.008000,-0.075150,0.010264,-0.043000,-0.094472,0.030787,-0.050000,,,,-0.109603,0.060717,0.005000
